"","labeled_distinct_regions","name_with_luxury","room_type","minimum_nights","number_of_reviews","reviews_per_month","availability_per_day"
"23197",3,0,"Entire home/apt",2,70,2.65,0.720547945205479
"23198",3,0,"Entire home/apt",2,2,0.14,0
"23199",3,0,"Private room",2,36,3.17,0.597260273972603
"23200",2,0,"Entire home/apt",2,3,0.11,0
"23201",2,0,"Private room",1,3,0.11,0
"23202",3,0,"Shared room",27,0,0,1
"23203",1,0,"Private room",2,40,1.58,0.928767123287671
"23204",2,0,"Private room",20,1,0.04,0
"23205",3,0,"Entire home/apt",3,80,2.92,0.734246575342466
"23206",2,0,"Entire home/apt",5,3,0.12,0
"23207",2,0,"Private room",2,5,0.19,0.994520547945206
"23208",2,0,"Private room",3,9,0.34,0.0164383561643836
"23209",2,0,"Private room",3,2,0.07,0
"23210",3,0,"Entire home/apt",4,0,0,0
"23211",2,0,"Private room",1,13,0.52,0.224657534246575
"23212",2,0,"Entire home/apt",3,8,1.28,0.00821917808219178
"23213",3,0,"Entire home/apt",14,4,0.36,0.605479452054794
"23214",4,0,"Private room",7,14,0.5,0
"23215",4,0,"Private room",90,2,0.08,0.934246575342466
"23216",2,0,"Private room",5,22,0.96,0.479452054794521
"23217",2,0,"Entire home/apt",2,57,2.13,0.394520547945205
"23218",3,0,"Private room",1,2,0.4,0.767123287671233
"23219",2,0,"Entire home/apt",20,10,0.42,0.123287671232877
"23220",3,0,"Private room",1,81,2.93,0
"23221",3,0,"Private room",2,21,0.77,0.901369863013699
"23222",2,0,"Private room",5,84,3.04,0.865753424657534
"23223",1,0,"Entire home/apt",2,73,2.67,0.238356164383562
"23224",2,0,"Entire home/apt",4,6,0.22,0
"23225",2,0,"Entire home/apt",2,38,1.38,0.994520547945206
"23226",3,0,"Private room",2,119,4.33,0.789041095890411
"23227",1,0,"Shared room",2,11,0.52,1
"23228",2,0,"Private room",3,3,0.11,0
"23229",2,0,"Private room",7,7,0.26,0.0657534246575342
"23230",3,0,"Private room",2,59,2.21,0.186301369863014
"23231",2,0,"Private room",4,10,1.06,0.0191780821917808
"23232",2,0,"Private room",1,81,2.99,0.602739726027397
"23233",2,0,"Entire home/apt",5,59,2.4,0.665753424657534
"23234",2,0,"Entire home/apt",3,71,2.67,0.0547945205479452
"23235",4,0,"Private room",3,92,3.4,0.471232876712329
"23236",4,0,"Entire home/apt",1,0,0,0
"23237",2,0,"Private room",1,3,0.11,0
"23238",3,0,"Private room",3,62,2.39,0.235616438356164
"23239",2,0,"Private room",5,0,0,0
"23240",4,0,"Entire home/apt",5,23,2.15,0.473972602739726
"23241",3,0,"Private room",6,0,0,0
"23242",3,0,"Entire home/apt",7,1,0.04,0
"23243",3,0,"Private room",3,1,0.09,0
"23244",4,0,"Private room",1,7,0.99,0.846575342465753
"23245",1,0,"Entire home/apt",1,43,1.57,0.49041095890411
"23246",2,0,"Entire home/apt",3,32,1.25,0.0547945205479452
"23247",3,0,"Entire home/apt",2,3,0.11,0
"23248",2,0,"Entire home/apt",10,2,0.07,0
"23249",3,0,"Private room",2,5,0.18,0
"23250",3,0,"Private room",1,216,8.07,0.117808219178082
"23251",2,0,"Entire home/apt",7,0,0,0
"23252",2,0,"Private room",2,4,0.15,0
"23253",3,0,"Entire home/apt",4,45,1.66,0.134246575342466
"23254",4,0,"Entire home/apt",4,28,1.06,0.243835616438356
"23255",2,0,"Entire home/apt",1,37,1.44,0
"23256",2,0,"Entire home/apt",4,115,4.18,0.219178082191781
"23257",3,0,"Entire home/apt",4,9,0.47,0.0191780821917808
"23258",3,0,"Entire home/apt",2,0,0,0
"23259",2,0,"Entire home/apt",5,3,0.12,0
"23260",3,0,"Entire home/apt",2,13,0.49,0.0493150684931507
"23261",3,0,"Private room",1,26,1.04,0
"23262",2,0,"Entire home/apt",2,8,0.31,0.00273972602739726
"23263",3,0,"Entire home/apt",30,9,0.38,0.441095890410959
"23264",3,0,"Entire home/apt",5,2,1.58,0.994520547945206
"23265",3,0,"Private room",1,0,0,0
"23266",4,0,"Entire home/apt",6,26,2.7,0.649315068493151
"23267",2,0,"Private room",30,13,0.48,0.101369863013699
"23268",3,0,"Entire home/apt",1,123,4.54,0.23013698630137
"23269",3,0,"Entire home/apt",1,39,1.43,0.484931506849315
"23270",2,0,"Entire home/apt",4,7,0.46,0.101369863013699
"23271",2,0,"Entire home/apt",8,12,0.44,0
"23272",3,0,"Private room",1,16,1.75,0
"23273",2,0,"Entire home/apt",2,96,3.7,0.931506849315068
"23274",3,0,"Entire home/apt",2,100,3.67,0.249315068493151
"23275",2,0,"Private room",2,6,0.22,0.153424657534247
"23276",4,0,"Private room",1,84,5.35,0.43013698630137
"23277",2,0,"Entire home/apt",3,11,0.42,0
"23278",2,0,"Private room",2,24,0.98,0.00273972602739726
"23279",4,0,"Private room",3,23,0.85,0.484931506849315
"23280",2,0,"Private room",3,172,6.37,0.463013698630137
"23281",3,0,"Private room",31,0,0,0
"23282",3,0,"Entire home/apt",7,6,0.23,0.142465753424658
"23283",4,0,"Entire home/apt",1,6,0.22,0.980821917808219
"23284",4,0,"Private room",2,2,0.07,0
"23285",4,0,"Private room",15,38,1.4,0.852054794520548
"23286",3,0,"Private room",2,10,0.4,0
"23287",2,0,"Private room",2,16,0.58,0
"23288",2,0,"Entire home/apt",2,69,2.86,0.761643835616438
"23289",2,0,"Private room",5,0,0,0
"23290",4,0,"Private room",1,3,0.44,0
"23291",5,0,"Private room",2,12,0.43,0.764383561643836
"23292",4,0,"Private room",7,11,0.42,0.178082191780822
"23293",3,0,"Entire home/apt",30,0,0,0.898630136986301
"23294",3,0,"Entire home/apt",7,0,0,0
"23295",2,0,"Private room",7,34,1.26,0.70958904109589
"23296",2,0,"Private room",1,13,0.5,0.063013698630137
"23297",2,0,"Entire home/apt",3,45,1.65,0.808219178082192
"23298",1,0,"Shared room",2,20,0.85,0.0410958904109589
"23299",3,0,"Private room",3,27,1.11,0
"23300",3,0,"Private room",14,3,0.11,0.0767123287671233
"23301",3,0,"Entire home/apt",3,29,1.05,0
"23302",3,0,"Private room",1,1,0.05,0
"23303",2,0,"Private room",1,1,0.17,0.010958904109589
"23304",1,0,"Private room",5,54,2.05,0.86027397260274
"23305",1,0,"Private room",5,17,0.65,0.063013698630137
"23306",3,0,"Private room",3,4,0.16,0
"23307",4,0,"Entire home/apt",3,90,3.25,0.304109589041096
"23308",3,0,"Entire home/apt",30,1,0.07,0.978082191780822
"23309",1,0,"Private room",1,15,0.55,0.953424657534247
"23310",3,0,"Private room",3,3,0.11,0
"23311",4,0,"Private room",1,67,2.47,0.473972602739726
"23312",3,0,"Private room",2,0,0,0
"23313",3,0,"Private room",1,0,0,0
"23314",3,0,"Private room",5,2,0.07,0
"23315",2,0,"Private room",7,1,0.04,0
"23316",3,0,"Private room",2,33,1.21,0.115068493150685
"23317",1,0,"Entire home/apt",2,76,3.04,0.380821917808219
"23318",3,0,"Private room",1,53,1.92,0.0904109589041096
"23319",2,0,"Private room",1,106,5.58,0.279452054794521
"23320",3,0,"Private room",2,0,0,0
"23321",4,0,"Private room",1,82,3.01,0.142465753424658
"23322",3,0,"Private room",2,0,0,0
"23323",2,0,"Entire home/apt",2,2,0.07,0
"23324",4,0,"Private room",4,22,0.86,0.26027397260274
"23325",3,0,"Entire home/apt",31,0,0,0.224657534246575
"23326",5,0,"Entire home/apt",1,177,7.12,0.63013698630137
"23327",4,0,"Private room",2,17,0.63,0.961643835616438
"23328",3,0,"Private room",30,3,0.11,0.438356164383562
"23329",2,0,"Entire home/apt",3,86,3.41,0.736986301369863
"23330",2,0,"Entire home/apt",10,4,0.17,0
"23331",3,0,"Entire home/apt",4,2,0.08,0
"23332",3,0,"Entire home/apt",3,102,3.78,0.608219178082192
"23333",2,0,"Entire home/apt",2,76,2.78,0.73972602739726
"23334",3,0,"Private room",1,76,2.83,0
"23335",3,0,"Entire home/apt",30,1,0.36,1
"23336",3,0,"Private room",1,0,0,0
"23337",1,0,"Private room",4,4,0.15,0
"23338",3,0,"Entire home/apt",2,5,0.2,0
"23339",3,0,"Entire home/apt",4,30,1.1,0
"23340",2,0,"Private room",1,2,0.07,0
"23341",3,0,"Entire home/apt",2,9,0.33,0
"23342",3,0,"Entire home/apt",2,23,0.85,0.0383561643835616
"23343",4,0,"Private room",2,41,1.53,0.224657534246575
"23344",2,0,"Private room",1,49,1.86,0.287671232876712
"23345",3,0,"Private room",1,11,0.41,0
"23346",3,0,"Entire home/apt",28,8,0.31,0.652054794520548
"23347",2,0,"Entire home/apt",2,102,3.75,0.191780821917808
"23348",3,0,"Entire home/apt",12,4,0.16,0
"23349",2,0,"Entire home/apt",7,77,2.92,0.202739726027397
"23350",4,0,"Private room",1,50,1.85,0.104109589041096
"23351",4,0,"Private room",22,37,1.35,0.189041095890411
"23352",2,0,"Entire home/apt",1,94,3.49,0.0986301369863014
"23353",2,0,"Entire home/apt",4,7,0.26,0
"23354",4,0,"Entire home/apt",2,87,3.19,0.671232876712329
"23355",2,0,"Private room",2,55,2.07,0.772602739726027
"23356",2,0,"Private room",4,2,0.08,0
"23357",3,0,"Entire home/apt",3,76,2.89,0.824657534246575
"23358",2,0,"Private room",1,0,0,0.0191780821917808
"23359",3,0,"Entire home/apt",1,105,3.87,0.268493150684932
"23360",2,0,"Entire home/apt",2,134,4.93,0.652054794520548
"23361",4,0,"Private room",3,0,0,0
"23362",2,0,"Private room",2,12,0.44,0.76986301369863
"23363",3,0,"Private room",28,1,0.04,0.402739726027397
"23364",2,0,"Private room",2,17,0.72,0.0246575342465753
"23365",3,0,"Private room",1,132,4.81,0.282191780821918
"23366",2,0,"Private room",1,73,2.69,0.454794520547945
"23367",3,0,"Entire home/apt",3,4,0.15,0
"23368",4,0,"Private room",3,48,1.8,0.90958904109589
"23369",4,0,"Entire home/apt",2,0,0,0
"23370",2,0,"Entire home/apt",2,111,4.12,0.0273972602739726
"23371",2,0,"Entire home/apt",5,1,0.04,0
"23372",2,0,"Private room",1,4,1.82,0.493150684931507
"23373",3,0,"Private room",3,1,0.04,0
"23374",1,0,"Private room",5,21,0.78,0.915068493150685
"23375",2,0,"Private room",6,20,0.74,0.213698630136986
"23376",3,0,"Entire home/apt",3,1,0.04,0
"23377",2,0,"Entire home/apt",5,2,0.08,0.49041095890411
"23378",5,0,"Entire home/apt",1,0,0,0.942465753424658
"23379",2,0,"Entire home/apt",2,95,3.51,0.627397260273973
"23380",3,0,"Entire home/apt",4,16,0.65,0.0328767123287671
"23381",3,0,"Private room",5,1,0.04,0
"23382",2,0,"Private room",2,12,0.46,0.0876712328767123
"23383",3,0,"Private room",1,0,0,0
"23384",2,0,"Entire home/apt",1,8,0.29,0
"23385",3,0,"Private room",2,28,1.04,0.361643835616438
"23386",4,0,"Private room",3,21,0.78,0.484931506849315
"23387",4,0,"Private room",2,36,1.37,0
"23388",3,0,"Entire home/apt",1,3,0.11,0
"23389",5,0,"Entire home/apt",4,97,3.71,0.416438356164384
"23390",5,0,"Entire home/apt",4,2,0.16,0.63013698630137
"23391",2,0,"Entire home/apt",21,1,0.05,0.180821917808219
"23392",2,0,"Entire home/apt",3,16,0.59,0.0164383561643836
"23393",4,0,"Private room",3,26,1.38,0.438356164383562
"23394",2,0,"Private room",3,0,0,0
"23395",3,0,"Entire home/apt",2,22,0.81,0
"23396",4,0,"Private room",1,90,3.31,0.747945205479452
"23397",2,0,"Entire home/apt",5,72,2.73,0.542465753424658
"23398",3,0,"Private room",1,0,0,0.243835616438356
"23399",3,0,"Private room",4,0,0,0
"23400",2,0,"Private room",3,11,0.81,0
"23401",3,0,"Entire home/apt",30,0,0,0.506849315068493
"23402",3,0,"Private room",1,129,4.7,1
"23403",2,0,"Private room",5,52,1.94,0.180821917808219
"23404",3,0,"Entire home/apt",7,0,0,0.567123287671233
"23405",2,0,"Private room",1,20,0.74,0.0273972602739726
"23406",3,0,"Private room",2,97,3.57,0.389041095890411
"23407",4,0,"Private room",1,38,1.41,0.983561643835616
"23408",3,0,"Entire home/apt",3,1,0.05,0
"23409",4,0,"Entire home/apt",3,96,3.59,0.638356164383562
"23410",3,0,"Entire home/apt",2,12,0.44,0
"23411",2,0,"Private room",2,37,1.4,0.435616438356164
"23412",3,0,"Entire home/apt",5,2,0.08,0.010958904109589
"23413",3,0,"Entire home/apt",6,0,0,0
"23414",2,0,"Private room",30,9,0.36,0.517808219178082
"23415",1,0,"Private room",3,0,0,1
"23416",2,0,"Entire home/apt",2,134,5.12,0.56986301369863
"23417",2,0,"Private room",30,6,0.22,0
"23418",3,0,"Private room",1,1,0.05,0
"23419",2,0,"Private room",1,32,1.38,0.26027397260274
"23420",2,0,"Entire home/apt",20,17,0.65,0.161643835616438
"23421",2,0,"Entire home/apt",2,86,3.17,0.676712328767123
"23422",2,0,"Private room",3,0,0,0.0438356164383562
"23423",2,0,"Entire home/apt",1,2,0.07,0
"23424",3,0,"Entire home/apt",62,0,0,0.241095890410959
"23425",3,0,"Private room",1,93,3.5,0.813698630136986
"23426",3,0,"Entire home/apt",2,14,0.55,0.810958904109589
"23427",3,0,"Private room",1,96,3.61,0.350684931506849
"23428",3,0,"Entire home/apt",31,0,0,0
"23429",3,0,"Entire home/apt",7,5,0.21,0.0383561643835616
"23430",2,0,"Entire home/apt",4,4,0.21,0.0410958904109589
"23431",3,0,"Entire home/apt",30,1,0.07,0.991780821917808
"23432",4,0,"Entire home/apt",1,138,6.92,0.304109589041096
"23433",2,0,"Entire home/apt",5,0,0,0
"23434",3,0,"Entire home/apt",30,0,0,1
"23435",2,0,"Entire home/apt",2,12,0.46,0.0246575342465753
"23436",2,0,"Entire home/apt",1,18,0.7,0.00547945205479452
"23437",3,0,"Entire home/apt",30,0,0,1
"23438",2,0,"Private room",2,4,0.15,0
"23439",2,0,"Private room",2,3,0.11,0
"23440",4,0,"Entire home/apt",3,93,3.49,0.53972602739726
"23441",4,0,"Private room",5,2,0.08,0.49041095890411
"23442",2,0,"Entire home/apt",4,80,3,0.597260273972603
"23443",3,0,"Entire home/apt",30,3,0.12,0.893150684931507
"23444",2,0,"Private room",4,17,0.66,0.0301369863013699
"23445",2,0,"Private room",2,3,0.11,0
"23446",2,0,"Private room",2,113,4.15,0.00821917808219178
"23447",2,0,"Entire home/apt",2,8,0.43,0
"23448",3,0,"Private room",2,9,0.36,0.197260273972603
"23449",2,0,"Private room",4,59,2.22,0.328767123287671
"23450",3,0,"Private room",5,8,0.3,0.350684931506849
"23451",3,0,"Entire home/apt",3,3,0.11,0
"23452",4,0,"Private room",2,130,4.79,0.936986301369863
"23453",2,0,"Private room",1,60,2.21,0.246575342465753
"23454",4,0,"Private room",5,71,2.81,0.273972602739726
"23455",3,0,"Entire home/apt",30,2,0.08,0.328767123287671
"23456",3,0,"Private room",6,3,0.11,0
"23457",2,0,"Private room",2,0,0,0
"23458",3,0,"Entire home/apt",5,7,0.26,0
"23459",3,0,"Private room",5,47,1.77,0.358904109589041
"23460",2,0,"Entire home/apt",2,33,1.23,0.484931506849315
"23461",3,0,"Entire home/apt",1,3,0.11,0
"23462",2,0,"Private room",5,60,2.22,0.136986301369863
"23463",2,0,"Entire home/apt",1,6,0.23,0
"23464",2,0,"Entire home/apt",6,0,0,0
"23465",3,0,"Private room",2,14,0.52,0
"23466",3,0,"Entire home/apt",3,45,1.82,0
"23467",2,0,"Entire home/apt",5,10,0.39,0.0219178082191781
"23468",2,0,"Entire home/apt",5,14,0.53,0
"23469",2,0,"Entire home/apt",2,32,1.5,0.679452054794521
"23470",2,0,"Private room",3,1,0.04,0
"23471",2,0,"Entire home/apt",2,113,4.15,0.0164383561643836
"23472",3,0,"Private room",1,3,0.11,0
"23473",2,0,"Entire home/apt",5,58,2.17,0.0657534246575342
"23474",2,0,"Private room",1,2,0.07,0
"23475",2,0,"Private room",3,6,0.22,0
"23476",2,0,"Private room",4,8,0.35,0.997260273972603
"23477",4,0,"Private room",3,1,0.04,0
"23478",3,0,"Entire home/apt",30,0,0,0.408219178082192
"23479",3,0,"Entire home/apt",30,0,0,0.967123287671233
"23480",2,0,"Private room",3,0,0,0
"23481",2,0,"Entire home/apt",2,18,0.67,0.980821917808219
"23482",3,0,"Private room",5,0,0,0
"23483",2,0,"Private room",1,1,0.04,0
"23484",3,0,"Entire home/apt",30,2,0.08,0.991780821917808
"23485",4,0,"Entire home/apt",1,81,2.98,0.553424657534247
"23486",3,0,"Entire home/apt",29,1,0.05,0
"23487",3,0,"Private room",2,4,0.15,0
"23488",2,0,"Entire home/apt",1,0,0,0
"23489",3,0,"Entire home/apt",30,1,0.04,0.849315068493151
"23490",3,0,"Private room",4,3,0.11,0
"23491",2,0,"Private room",3,2,0.07,0
"23492",3,0,"Shared room",1,65,2.44,0.243835616438356
"23493",4,0,"Private room",1,436,16.03,0.923287671232877
"23494",3,0,"Private room",1,63,2.34,0.0794520547945206
"23495",2,0,"Private room",1,4,0.3,0.934246575342466
"23496",4,0,"Entire home/apt",2,5,0.27,1
"23497",3,0,"Entire home/apt",6,20,0.74,0.0684931506849315
"23498",4,0,"Entire home/apt",1,0,0,0
"23499",2,0,"Entire home/apt",1,111,4.53,0.70958904109589
"23500",3,0,"Entire home/apt",3,7,0.26,0
"23501",2,0,"Entire home/apt",1,35,1.29,0.0246575342465753
"23502",3,0,"Entire home/apt",30,1,0.04,0.958904109589041
"23503",2,0,"Private room",2,4,0.16,0
"23504",2,0,"Entire home/apt",6,1,0.11,0.0958904109589041
"23505",3,0,"Entire home/apt",1,0,0,0
"23506",3,0,"Entire home/apt",2,0,0,0
"23507",3,0,"Shared room",2,52,1.95,0.531506849315069
"23508",2,0,"Private room",2,7,0.34,0
"23509",2,0,"Entire home/apt",1,26,1.01,0.526027397260274
"23510",2,0,"Entire home/apt",3,4,0.23,0
"23511",2,0,"Private room",1,20,0.74,0.243835616438356
"23512",4,0,"Entire home/apt",30,3,0.12,0.0191780821917808
"23513",5,0,"Entire home/apt",4,45,1.66,0.367123287671233
"23514",2,0,"Private room",2,22,0.82,0
"23515",3,0,"Private room",3,11,0.41,0.556164383561644
"23516",3,0,"Private room",2,26,0.96,0.0657534246575342
"23517",2,0,"Private room",1,0,0,0
"23518",3,0,"Entire home/apt",5,12,0.44,0
"23519",2,0,"Entire home/apt",4,13,0.48,0
"23520",2,0,"Entire home/apt",3,5,0.64,0
"23521",2,0,"Private room",7,2,0.09,0.26027397260274
"23522",2,0,"Private room",1,10,0.38,0
"23523",4,0,"Entire home/apt",1,7,0.27,0.832876712328767
"23524",3,0,"Private room",1,6,0.22,0
"23525",3,0,"Entire home/apt",7,35,1.39,0.736986301369863
"23526",2,0,"Private room",5,15,0.64,0.112328767123288
"23527",3,0,"Entire home/apt",30,0,0,0.997260273972603
"23528",2,0,"Private room",2,16,0.71,0
"23529",3,0,"Entire home/apt",4,33,1.25,0.0438356164383562
"23530",3,0,"Entire home/apt",30,0,0,0.950684931506849
"23531",1,0,"Private room",3,6,0.25,0.238356164383562
"23532",3,0,"Private room",1,68,2.62,0.0136986301369863
"23533",3,0,"Entire home/apt",2,68,2.9,0.117808219178082
"23534",3,0,"Private room",1,120,4.77,0.0931506849315069
"23535",2,0,"Private room",3,8,0.3,0.00821917808219178
"23536",3,0,"Private room",1,14,0.52,0
"23537",3,0,"Entire home/apt",1,0,0,0
"23538",2,0,"Private room",1,3,0.19,0.00821917808219178
"23539",3,0,"Entire home/apt",4,2,0.08,0
"23540",2,0,"Entire home/apt",14,1,0.04,0.956164383561644
"23541",3,0,"Entire home/apt",3,3,0.11,0
"23542",2,0,"Entire home/apt",3,19,0.81,0
"23543",3,0,"Private room",1,106,4.29,0.0246575342465753
"23544",4,0,"Entire home/apt",2,84,3.19,0.326027397260274
"23545",4,0,"Private room",2,2,0.08,0.10958904109589
"23546",4,0,"Private room",1,6,0.32,0.934246575342466
"23547",2,0,"Entire home/apt",3,26,1.01,0.191780821917808
"23548",3,0,"Entire home/apt",1,131,4.9,0.758904109589041
"23549",4,0,"Private room",1,31,1.2,0.246575342465753
"23550",3,0,"Private room",3,2,0.08,0
"23551",2,0,"Entire home/apt",2,112,4.22,0.706849315068493
"23552",3,0,"Entire home/apt",3,16,0.6,0.0410958904109589
"23553",2,0,"Private room",15,0,0,0
"23554",4,0,"Entire home/apt",3,95,3.52,0.172602739726027
"23555",2,0,"Entire home/apt",4,58,2.5,0.0465753424657534
"23556",3,0,"Private room",2,3,0.12,0
"23557",4,0,"Private room",30,7,0.27,0.805479452054795
"23558",3,0,"Entire home/apt",2,82,3.17,0.0136986301369863
"23559",3,0,"Private room",1,22,0.81,0
"23560",4,0,"Private room",1,94,3.48,0.16986301369863
"23561",2,0,"Entire home/apt",6,60,3.22,0.306849315068493
"23562",1,0,"Entire home/apt",5,3,0.13,0
"23563",4,0,"Private room",2,1,0.14,0.0931506849315069
"23564",2,0,"Private room",2,5,0.19,0
"23565",2,0,"Private room",35,1,0.09,0.205479452054795
"23566",3,0,"Entire home/apt",1,0,0,0
"23567",3,0,"Entire home/apt",3,71,2.66,0.994520547945206
"23568",1,0,"Private room",1,3,0.11,0.353424657534247
"23569",2,0,"Private room",3,1,0.04,0
"23570",5,0,"Private room",1,56,2.09,0.961643835616438
"23571",2,0,"Entire home/apt",3,52,1.95,0.410958904109589
"23572",3,0,"Entire home/apt",7,2,0.08,0
"23573",3,0,"Entire home/apt",1,4,0.15,0
"23574",3,0,"Entire home/apt",5,1,0.04,0
"23575",3,0,"Entire home/apt",1,25,0.93,0
"23576",2,0,"Private room",2,109,4.04,0.673972602739726
"23577",3,0,"Private room",5,3,0.12,0
"23578",3,0,"Entire home/apt",3,16,0.61,0
"23579",2,0,"Entire home/apt",13,8,0.33,0
"23580",2,0,"Entire home/apt",30,25,1.02,0
"23581",3,0,"Entire home/apt",20,17,0.72,0
"23582",3,0,"Entire home/apt",4,0,0,0
"23583",2,0,"Private room",28,14,0.52,0.726027397260274
"23584",3,0,"Private room",4,11,0.42,0
"23585",3,0,"Private room",1,0,0,0
"23586",3,0,"Entire home/apt",7,10,0.37,0
"23587",2,0,"Entire home/apt",5,15,1.01,0.287671232876712
"23588",2,0,"Private room",30,32,1.29,0.175342465753425
"23589",3,0,"Private room",1,159,5.88,0.487671232876712
"23590",2,0,"Private room",2,2,0.08,0
"23591",3,0,"Entire home/apt",3,87,3.28,0.383561643835616
"23592",4,0,"Private room",1,102,4.02,0.96986301369863
"23593",3,0,"Private room",30,3,0.14,0.772602739726027
"23594",2,0,"Private room",4,2,0.07,0
"23595",2,0,"Private room",2,23,0.89,0.397260273972603
"23596",3,0,"Entire home/apt",30,51,2.55,0.345205479452055
"23597",2,0,"Private room",2,34,1.33,0.873972602739726
"23598",4,0,"Private room",31,2,0.16,0.991780821917808
"23599",2,0,"Entire home/apt",5,11,0.46,0
"23600",3,0,"Shared room",3,6,0.24,0
"23601",2,0,"Private room",2,40,1.49,0.873972602739726
"23602",2,0,"Private room",5,0,0,0
"23603",3,0,"Entire home/apt",30,7,0.26,1
"23604",2,0,"Private room",3,1,0.04,0
"23605",2,0,"Private room",1,83,3.15,0.479452054794521
"23606",2,0,"Entire home/apt",60,2,0.08,0
"23607",2,0,"Private room",2,16,0.61,0
"23608",3,0,"Private room",2,34,1.31,0.23013698630137
"23609",5,0,"Entire home/apt",3,68,2.55,0.136986301369863
"23610",2,0,"Entire home/apt",2,88,3.32,0.0246575342465753
"23611",3,0,"Private room",5,1,0.04,0
"23612",3,0,"Shared room",4,0,0,0
"23613",3,0,"Private room",5,2,0.08,0
"23614",3,0,"Private room",1,134,4.96,0.482191780821918
"23615",3,0,"Private room",2,18,0.69,0.150684931506849
"23616",3,0,"Entire home/apt",2,4,0.92,0
"23617",4,0,"Private room",1,21,0.79,0
"23618",2,0,"Entire home/apt",7,9,0.36,0.736986301369863
"23619",3,0,"Private room",1,0,0,0
"23620",3,0,"Entire home/apt",1,15,0.62,0
"23621",3,0,"Private room",1,155,5.74,0.49041095890411
